user_id,country,country_region,source,platform,device_family,os_version,event_1,event_2,event_3,revenue
69a3efb7,fr,Tarn,Non-Organic,iOS,Apple iPhone,14.4,0,216,13.0,0.809247
8dab7b2f,fr,Seine-et-Marne,Organic,iOS,Apple iPhone,14.4,0,59,1.0,0.222205
99e0bc89,fr,Bas-Rhin,Organic,iOS,Apple iPhone,14.4,0,12,0.0,0.041874
380cd2d3,fr,Paris,Organic,iOS,Apple iPhone,14.4,0,124,0.0,0.43416
13300a99,mx,Mexico City,Organic,Android,Motorola Phone,10,0,121,1.0,0.175792
daca62dd,mx,México,,Android,Samsung Galaxy Phone,10,0,116,5.0,0.206918
97857344,mx,Nuevo León,Organic,Android,Samsung Galaxy Phone,10,0,10,0.0,0.017653
58335d6f,mx,Michoacán,Organic,iOS,Apple iPhone,11.4.1,0,3,0.0,0.009244
73f8a16f,us,Florida,Organic,iOS,Apple iPhone,14.3,0,8,0.0,0.108078
b5d45248,us,New York,Organic,iOS,Apple iPhone,14.2,0,21,0.0,0.26323
76245a9b,us,California,Organic,iOS,Apple iPhone,14.3,0,5,10.0,0.179884
dc97e09c,us,Florida,Organic,iOS,Apple iPhone,14.3,0,76,0.0,0.987642
8113a508,us,Maryland,Organic,iOS,Apple iPad,14.4,0,12,0.0,0.158935
4fed7a8a,cl,Santiago Metropolitan,,android,Samsung Galaxy Phone,9,0,4,3.0,0.013613
6616c3b3,co,Antioquia,Organic,Android,Samsung Galaxy Phone,11,0,4,0.0,0.005251
abca2f1d,co,Bogota D.C.,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
96226f9c,mx,México,Organic,Android,ZTE ZTE ZTE Blade A5 2019,9,0,35,0.0,0.053605
2f2dc536,ar,Buenos Aires F.D.,Organic,iOS,Apple iPhone,14.4,0,9,0.0,0.013842
264d435b,es,Balearic Islands,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
54c6f8e7,es,Valencia,Organic,Android,Samsung Galaxy Phone,9,0,220,1.0,0.426129
7376cb7d,es,Barcelona,,Android,Sony Sony J9210,11,0,118,0.0,0.189251
59d708ac,es,Alicante,Organic,android,Samsung Galaxy Tab,8.1.0,0,35,1.0,0.07142
ad7af4ad,es,Barcelona,Organic,Android,Samsung Galaxy Phone,10,0,65,2.0,0.123904
c5d6a486,es,Pontevedra,Organic,Android,Huawei Phone,8.0.0,0,4,0.0,0.006642
b3de78cb,es,Navarre,Organic,Android,OPPO OPPO CPH1941,10,0,47,0.0,0.07668
59ed0b78,es,Valladolid,Organic,Android,Huawei Phone,10,0,119,46.0,0.245928
ced25c4b,es,,Organic,Android,Xiaomi Phone,10,0,1,0.0,0.001625
5bcc63e3,es,Valencia,Organic,Android,Xiaomi Phone,10,0,69,0.0,0.108423
2a6018ad,es,Valencia,Organic,Android,Redmi Xiaomi M2003J15SC,10,0,27,0.0,0.043705
849ed661,es,Seville,Organic,Android,Samsung Galaxy Phone,9,0,107,0.0,0.207381
339bf8e5,es,Barcelona,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,141,5.0,0.231824
36ed2a53,es,Barcelona,,Android,samsung samsung SM-A516B,10,0,151,6.0,0.286717
2a6fa375,es,Barcelona,,Android,Samsung Galaxy Phone,10,0,708,0.0,1.324777
24c81444,fr,Bouches-du-Rhône,Organic,Android,HTC Phone,6.0.1,0,8,,0.019222
068d4258,fr,Dordogne,Organic,android,Xiaomi Phone,9,0,16,0.0,0.037069
624e870d,fr,Seine-Maritime,Organic,Android,Samsung Galaxy Tab,8.1.0,0,298,30.0,0.965222
a3fbbfab,fr,Paris,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,233,0.0,0.560453
7442b43c,fr,Lozère,Organic,Android,Xiaomi Xiaomi M2007J3SG,8.1.0,0,111,1.0,0.266573
fb78b7ed,ie,County Wicklow,Organic,iOS,Apple iPhone,14.3,0,16,0.0,0.047698
0bb97a43,es,Valencia,Organic,Android,Storex Storex eZee'Tab10Q18L+,6.0.1,0,0,0.0,0.0
7e51f16d,es,Biscay,Organic,Android,OPPO OPPO CPH1941,10,0,41,4.0,0.068035
49cc6e41,es,Madrid,Non-Organic,Android,Xiaomi Phone,10,0,0,1.0,0.001277
20ffb352,es,Madrid,Organic,Android,Huawei Phone,9,0,0,0.0,0.0
f5f5c86f,es,Biscay,Organic,Android,xiaomi Xiaomi Redmi Note 8T,9,0,24,0.0,0.036916
c431d36b,es,Balearic Islands,Organic,Android,Huawei Phone,9,0,0,0.0,0.0
55303356,es,Balearic Islands,Non-Organic,Android,Huawei Phone,10,0,0,0.0,0.0
c1d8f528,es,Madrid,,Android,Samsung Galaxy Phone,8.0.0,0,42,4.0,0.08236
74ff1c38,es,Barcelona,Non-Organic,Android,Xiaomi Phone,11,0,0,0.0,0.0
45ab4e4c,es,Barcelona,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,0,0.0,0.0
119d9f4a,es,Lleida,Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
ee55c363,es,Barcelona,Organic,Android,Samsung Galaxy Phone,11,0,16,1.0,0.031749
3327f0b5,es,Madrid,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,0,0.0,0.0
d208cef1,es,Leon,Non-Organic,Android,Samsung Galaxy Phone,10,0,3,0.0,0.005387
955db6e0,es,Cadiz,Non-Organic,Android,LG Phone,7.0,0,42,0.0,0.065851
7ae7f67b,es,Biscay,Organic,android,HUAWEI HUAWEI YAL-L21,10,0,17,2.0,0.028846
36d5868b,es,Barcelona,Organic,Android,samsung samsung SM-A305F,9,0,31,,0.057723
ddac25de,es,Madrid,Organic,Android,Samsung Galaxy Phone,10,0,196,58.0,0.46579
74fbc75f,es,Barcelona,,Android,Xiaomi Phone,11,0,0,,0.001283
386414c2,es,Madrid,Non-Organic,Android,samsung samsung SM-A307FN,10,0,0,0.0,0.0
d7d7285c,es,Las Palmas,Non-Organic,Android,Samsung Galaxy Phone,8.0.0,0,0,0.0,0.0
33a57520,es,Madrid,Organic,Android,Samsung Galaxy Phone,6.0.1,0,142,1.0,0.266224
aa0970c5,es,La Rioja,Non-Organic,Android,Huawei Phone,10,0,0,0.0,0.0
9e3bb21d,es,Seville,Non-Organic,Android,Huawei Phone,9,0,0,0.0,0.0
3bf9c6e9,es,Madrid,Organic,Android,Samsung Galaxy Tab,8.1.0,0,20,0.0,0.037093
f8dd8910,es,Valencia,Non-Organic,Android,OPPO OPPO CPH1951,10,0,116,0.0,0.179801
bd379fac,es,Madrid,Organic,Android,Lenovo LENOVO Lenovo TB-X505F,10,0,112,1.0,0.176181
0fe4a13f,es,Huelva,Non-Organic,Android,Huawei Phone,10,0,0,0.0,0.0
869bf879,es,Madrid,Organic,Android,Samsung Galaxy Phone,7.0,0,0,0.0,0.0
1fe491fd,es,Barcelona,Organic,Android,Samsung Galaxy Phone,10,0,152,0.0,0.283847
233c972e,es,,Organic,Android,POCO Xiaomi M2007J20CG,10,0,0,0.0,0.0
d9ed469a,es,Barcelona,Organic,Android,OnePlus Phone,10,0,6,1.0,0.010747
5a7e4c6f,es,Malaga,,Android,HUAWEI HUAWEI HMA-L09,10,0,0,0.0,0.0
5cf6440a,es,Barcelona,Organic,Android,Samsung Galaxy Note,11,0,60,0.0,0.113959
53337d15,es,Tarragona,Organic,Android,Samsung Galaxy Note,11,0,307,109.0,0.757835
2f8f8e9c,es,Barcelona,Organic,Android,Blackview wheatek BV5500Plus,10,0,9,0.0,0.01413
8f2b1b32,es,Valladolid,Organic,android,VANKYO VANKYO S20_EEA,9,0,33,2.0,0.054768
1a932975,es,Seville,Organic,Android,Xiaomi Phone,10,0,238,10.0,0.38535
8fde1dd4,es,Valencia,Organic,Android,Huawei Phone,10,0,151,26.0,0.262979
6bf6bef9,es,Madrid,Non-Organic,Android,Lenovo LENOVO Lenovo TB-X304F,8.1.0,0,198,17.0,0.330905
ac5593ab,es,Cantabria,Organic,Android,Redmi Xiaomi M2003J15SC,10,0,315,3.0,0.503309
3e2011e9,es,Valencia,Non-Organic,Android,Lenovo Tablet,6.0,0,9,,0.014485
38955490,es,Murcia,Organic,Android,Xiaomi Phone,9,0,87,1.0,0.137927
dcf39144,es,Madrid,Non-Organic,Android,samsung samsung SM-A217F,10,0,151,8.0,0.300303
86c3543a,es,,Organic,Android,Huawei Phone,9,0,2,0.0,0.003236
91813cd9,es,Madrid,Organic,Android,Xiaomi Xiaomi M2007J3SG,10,0,127,22.0,0.228033
1acbaab8,es,Seville,Organic,Android,Xiaomi Phone,10,0,29,0.0,0.045764
506aa28a,es,Cadiz,Organic,Android,Samsung Galaxy Tab,7.0,0,8,178.0,0.297686
2434035c,es,Madrid,Organic,Android,Huawei Phone,8.0.0,0,2,0.0,0.003195
21343f8c,es,Madrid,Organic,Android,Xiaomi Phone,9,0,263,13.0,0.429509
84a3a2b0,es,Las Palmas,Non-Organic,Android,Samsung Galaxy Phone,7.0,0,100,0.0,0.18881
f171534f,es,Pontevedra,Non-Organic,Android,Samsung Galaxy Phone,10,0,180,45.0,0.409914
7e390c48,es,Saragossa,Organic,Android,Samsung Galaxy Tab,8.1.0,0,33,1.0,0.063006
d0e64d5d,es,,Organic,Android,Samsung Galaxy Phone,9,0,79,2.0,0.150797
3f7c6642,es,Alicante,Organic,Android,Redmi Xiaomi M2004J19C,10,0,894,30.0,1.462136
62f50f60,es,Madrid,Organic,Android,Samsung Galaxy Phone,10,0,571,40.0,1.133801
0faeaaaf,es,Barcelona,Organic,Android,Xiaomi Xiaomi Mi Note 10 Lite,11,0,39,5.0,0.066123
f608bb29,es,Madrid,Organic,Android,samsung samsung SM-N770F,10,0,53,,0.100584
331fac96,es,Madrid,Organic,Android,Xiaomi Phone,10,0,511,0.0,0.797788
cc66d2cf,es,Madrid,Organic,Android,HUAWEI HUAWEI AGS2-W09,8.0.0,0,811,103.0,1.448435
5153a9fb,es,Barcelona,Organic,Android,Alcatel TCL 5028Y_EEA,10,0,174,0.0,0.277128
f8a6f570,es,Valladolid,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,10,0,28,0.0,0.043254
684b9785,es,,Non-Organic,Android,Huawei Phone,9,0,184,2.0,0.293616
c366afc7,es,Santa Cruz de Tenerife,Organic,Android,Samsung Galaxy Phone,8.0.0,0,288,206.0,0.897339
f9b45861,es,Andalusia,Organic,Android,UMIDIGI UMIDIGI A7 Pro,10,0,56,0.0,0.090311
d9839ecd,es,Barcelona,Organic,Android,Xiaomi Phone,7.0,0,83,1.0,0.132956
18be0c92,es,Salamanca,Organic,Android,Samsung Galaxy Phone,10,0,22,8.0,0.054489
ed34f16d,es,Navarre,Non-Organic,Android,LG Phone,8.1.0,0,74,33.0,0.162305
92bb27ed,es,Valencia,Organic,Android,Xiaomi Xiaomi M2007J3SG,10,0,5,25.0,0.045376
5620779c,es,Navarre,Organic,Android,Samsung Galaxy Phone,7.0,0,19,1.0,0.03829
58c86042,es,Seville,Organic,Android,Samsung Galaxy Tab,9,0,0,21.0,0.035322
e052fb97,es,Madrid,Organic,Android,Xiaomi Xiaomi Mi 9 Lite,10,0,46,0.0,0.074101
05ee6ca9,es,Barcelona,Organic,Android,Xiaomi Phone,10,0,76,39.0,0.179502
dfc39fba,es,Huelva,Organic,Android,Wolder Wolder miTab NEW YORK,5.1.1,0,131,42.0,0.262511
63414151,es,Barcelona,Organic,Android,samsung samsung SM-T970,11,0,216,12.0,0.429878
e9657b10,es,Leon,Non-Organic,Android,Xiaomi Phone,10,0,90,4.0,0.147055
87a4a03e,es,Alicante,Organic,Android,Samsung Galaxy Phone,10,0,79,,0.158412
025d731f,do,Provincia de Santo Domingo,Organic,iOS,Apple iPhone,14.2,0,0,0.0,0.0
fa422646,de,Schleswig-Holstein,Organic,Android,samsung samsung SM-A217F,10,0,2,0.0,0.007621
06615c4b,se,Södermanland County,Organic,iOS,Apple iPhone,14.4,0,117,0.0,0.31324
adc06138,fr,Gironde,Organic,Android,Huawei Phone,10,0,285,0.0,0.665783
5682cf66,fr,Saône-et-Loire,,Android,ASUS Phone,7.0,0,149,23.0,0.413679
b913b341,fr,Isère,Organic,Android,samsung samsung SM-N9700,11,0,8,,0.025683
a6ec6b04,fr,Aisne,Non-Organic,Android,Samsung Galaxy Note,9,0,116,1.0,0.330932
e98759e8,fr,Ille-et-Vilaine,Organic,Android,ASUS Phone,6.0.1,0,335,0.0,0.790856
b6410942,fr,Seine-Maritime,Organic,Android,Samsung Galaxy Tab,10,0,2,0.0,0.005765
673673be,fr,Calvados,Non-Organic,Android,Huawei Phone,10,0,294,5.0,0.715177
623cf815,fr,Vendée,Organic,Android,Samsung Galaxy Phone,9,0,66,0.0,0.186211
cc74ef45,fr,Seine-Maritime,Organic,Android,MPMAN Allwinner MP11 OCTA,5.1.1,0,45,0.0,0.105246
d2463403,fr,Somme,Organic,Android,Samsung Galaxy Phone,8.0.0,0,634,201.0,2.403198
aadc8f0e,fr,Hérault,Organic,Android,samsung samsung SM-T870,10,0,49,0.0,0.139745
52680a7e,fr,Savoy,Organic,Android,HONOR HUAWEI LLD-L31,9,0,67,0.0,0.161916
3db28d72,es,Valencia,Organic,Android,Xiaomi Xiaomi Redmi 8,9,0,0,0.0,0.0
b823df63,es,Malaga,Organic,Android,Samsung Galaxy Tab,7.1.1,0,0,0.0,0.0
4eccb7a8,es,Madrid,,Android,Xiaomi Phone,10,0,0,0.0,0.0
810fe8b0,es,Barcelona,Organic,Android,HUAWEI HUAWEI STK-LX1,10,0,31,0.0,0.046097
f79a4ef6,es,Barcelona,Organic,Android,Xiaomi Phone,10,0,2,0.0,0.003104
ccd85ba1,es,Madrid,Organic,Android,Xiaomi Phone,9,0,20,3.0,0.035406
4064c9e8,es,Biscay,Non-Organic,Android,Samsung Galaxy Phone,9,0,80,14.0,0.170778
b27fcd54,es,Guadalajara,Non-Organic,Android,HUAWEI HUAWEI AGS2-W09,8.0.0,0,7,0.0,0.010643
b6a75b85,es,Madrid,Non-Organic,Android,HUAWEI HUAWEI BAH-W09,7.0,0,0,0.0,0.0
f6e24a09,es,Ourense,Organic,Android,Huawei Phone,5.0.1,0,29,0.0,0.047351
3f2c0192,es,Granada,Organic,Android,HUAWEI HUAWEI STK-LX1,10,0,0,0.0,0.0
b809a4c0,es,Madrid,Organic,Android,samsung samsung SM-G781B,11,0,41,0.0,0.076167
8223add3,es,Seville,Organic,Android,Samsung Galaxy Tab,10,0,0,2.0,0.003187
ea7f0f10,es,,Organic,Android,Xiaomi Phone,10,0,26,0.0,0.039092
a9387d5e,es,Barcelona,Organic,Android,Samsung Galaxy Phone,10,0,0,1.0,0.001573
e34264c3,es,Madrid,Non-Organic,Android,Samsung Galaxy Note,11,0,0,0.0,0.0
b82431cd,es,Madrid,Organic,Android,Xiaomi Phone,10,0,118,7.0,0.194522
e427a642,es,Granada,Non-Organic,Android,Samsung Galaxy Tab,10,0,40,2.0,0.076941
1259e84c,es,Navarre,Organic,Android,Samsung Galaxy Tab,5.0.2,0,0,0.0,0.0
c096c346,es,Cantabria,Non-Organic,Android,Xiaomi Phone,10,0,143,2.0,0.225955
c2afbef6,es,Alicante,Organic,Android,Xiaomi Phone,10,0,64,14.0,0.118137
fc0d8287,es,Seville,Organic,Android,Samsung Galaxy Phone,10,0,100,11.0,0.208852
93a3084f,es,Toledo,Organic,Android,Samsung Galaxy Phone,7.0,0,18,2.0,0.037226
6a41acf4,es,Saragossa,Non-Organic,Android,Huawei Phone,9,0,139,,0.212065
28b57df9,es,Barcelona,Non-Organic,Android,Huawei Phone,10,0,0,0.0,0.0
d4a18f37,es,Madrid,Organic,Android,Samsung Galaxy Note,11,0,101,1.0,0.189154
0a7c2853,es,Castille-La Mancha,Organic,Android,Xiaomi Phone,7.0,0,46,0.0,0.068648
1865b865,es,Valencia,Organic,Android,HUAWEI HUAWEI ALP-L09,10,0,159,2.0,0.257185
05249d41,es,Madrid,Non-Organic,Android,samsung samsung SM-A307FN,10,0,144,11.0,0.290993
561aef1a,es,Santa Cruz de Tenerife,Organic,Android,OPPO OPPO CPH2065,10,0,12,17.0,0.043692
05d15642,es,Pontevedra,Organic,Android,Huawei Phone,10,0,328,6.0,0.521466
5fe1b76a,es,Toledo,,Android,HUAWEI HUAWEI STK-LX1,10,0,47,0.0,0.077104
b4f3c544,es,Ourense,Non-Organic,Android,HONOR HUAWEI JSN-L21,10,0,149,,0.246928
10be8a5c,es,Cadiz,Organic,Android,Xiaomi Phone,9,0,80,0.0,0.129576
71b77c07,es,Cantabria,Non-Organic,Android,bq bq Aquaris X,8.1.0,0,84,0.0,0.130661
96f06e0c,es,Valencia,Organic,Android,Samsung Galaxy Phone,10,0,209,40.0,0.45738
252ff7d1,es,Valencia,Organic,Android,WIKO WIKO Sunny2 Plus,7.0,0,16,0.0,0.02678
20a4e6f1,es,Biscay,Organic,Android,samsung samsung SM-T500,11,0,0,,0.088186
7a63600f,es,Valencia,Organic,Android,Huawei Phone,9,0,77,36.0,0.1719
d6d3565f,es,Barcelona,Organic,Android,Xiaomi Phone,10,0,78,2.0,0.126271
a8516b51,es,Malaga,Organic,Android,Xiaomi Xiaomi Mi MIX 2S,9,0,4,,0.006462
ea3a2c89,es,Cadiz,Organic,Android,YUMKEM YUMKEM N10-EEA,8.0.0,0,0,23.0,0.030972
dce70ea3,es,Madrid,Organic,Android,Xiaomi Xiaomi Mi Note 2,9,0,23,3.0,0.042126
a772d935,es,Barcelona,Organic,Android,Huawei Phone,7.0,0,91,0.0,0.145404
e955f1ce,es,Madrid,Organic,Android,Blackview Blackview BV9600Pro,9,0,3,0.0,0.004787
57e7ce64,es,Barcelona,Organic,Android,Xiaomi Xiaomi Mi 9 SE,10,0,653,35.0,1.089788
b71acb93,es,Valladolid,Organic,Android,Samsung Galaxy Phone,6.0,0,10,6.0,0.028763
c1b8ce8f,es,Ciudad Real,Organic,Android,bq bq Aquaris M10,6.0,0,292,2.0,0.464521
4b52dee4,es,Malaga,Organic,Android,Samsung Galaxy Tab,7.1.1,0,194,0.0,0.375529
211e43f2,es,Barcelona,Organic,Android,Teclast Teclast P20HD_EEA,9,0,265,1.0,0.429977
22a60441,es,Tarragona,,Android,Redmi Xiaomi Redmi Note 9S,10,0,126,3.0,0.20466
0ffa86b2,de,Land Berlin,Organic,Android,Samsung Galaxy Phone,11,0,114,12.0,0.505433
e86a301c,pe,Lima,Organic,Android,Samsung Galaxy Phone,6.0.1,0,1,0.0,139.458821
07c0ad62,fr,Aisne,Non-Organic,Android,Acer Iconia,7.0,0,17,1.0,0.041781
ab05443f,fr,Bouches-du-Rhône,Organic,Android,HUAWEI HUAWEI AGS2-W09,8.0.0,0,24,0.0,0.056402
479f6e4d,fr,Bouches-du-Rhône,Organic,Android,Samsung Galaxy Phone,8.0.0,0,11,,0.034852
25b5585f,fr,Vendée,Non-Organic,Android,Samsung Galaxy Phone,10,0,24,3.0,0.079358
85253f87,fr,Moselle,,android,samsung samsung SM-T720,10,0,99,3.0,0.289217
553acae5,fr,Aveyron,Non-Organic,Android,Samsung Galaxy Phone,10,0,15,14.0,0.085652
603963a5,fr,Rhône,Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
3d1155f7,fr,Rhône,Non-Organic,Android,Huawei Phone,10,0,125,2.0,0.306857
6fa5f5b5,fr,Bas-Rhin,,Android,Samsung Galaxy Phone,10,0,7,0.0,0.020425
81adf423,fr,Drôme,Organic,Android,Lenovo LENOVO Lenovo YT3-X90F,6.0.1,0,223,32.0,0.616191
bf925ff6,fr,Upper Savoy,Non-Organic,Android,Huawei Phone,9,0,151,0.0,0.377733
ad365be2,fr,Yvelines,Organic,Android,Samsung Galaxy Phone,8.0.0,0,112,0.0,0.321089
8be22f61,fr,Hérault,Organic,Android,Samsung Galaxy Tab,10,0,356,0.0,1.001129
0087cb57,fr,Hauts-de-Seine,Organic,Android,Sony Xperia Phone,9,0,116,0.0,0.281262
f56e60b5,fr,Deux-Sèvres,Organic,Android,Samsung Galaxy Tab,8.1.0,0,74,0.0,0.207996
eca978b6,fr,Bouches-du-Rhône,Organic,Android,Samsung Galaxy Phone,9,0,162,0.0,0.456336
0b85ced2,fr,Meurthe et Moselle,Non-Organic,Android,Samsung Galaxy Tab,7.1.1,0,41,0.0,0.11671
fec71703,us,Maryland,Organic,iOS,Apple iPhone,14.4,0,63,2.0,0.832109
3e16c13c,es,Barcelona,Organic,Android,Huawei Phone,10,0,0,0.0,0.0
59de3d3e,es,Barcelona,Organic,Android,Xiaomi Phone,9,0,33,1.0,0.053251
579d171d,es,Balearic Islands,Non-Organic,Android,Samsung Galaxy Phone,8.0.0,0,0,0.0,0.0
a559737b,es,Cadiz,Organic,Android,Huawei Phone,9,0,108,0.0,0.169509
483f26a6,es,Castellon,Non-Organic,Android,POCO Xiaomi M2007J20CG,10,0,0,0.0,0.0
ebb0a1a8,es,Madrid,,Android,Xiaomi Xiaomi M2002J9G,10,0,0,0.0,0.0
0e72bec4,es,Valencia,Organic,Android,Xiaomi Phone,7.1.2,0,0,0.0,0.0
7b41754a,es,,Organic,Android,Xiaomi Phone,9,0,4,1.0,0.0075
3e104cec,es,Saragossa,Organic,Android,Huawei Phone,10,0,111,2.0,0.173083
62c95830,es,Ciudad Real,Non-Organic,Android,Samsung Galaxy Phone,9,0,0,0.0,0.0
c5fd5455,es,Seville,Non-Organic,Android,Redmi Xiaomi M2004J19C,10,0,2,1.0,0.004294
1a77e690,es,Castellon,Non-Organic,Android,Huawei Phone,9,0,0,0.0,0.0
1f82e380,es,Seville,Non-Organic,Android,TCL TCL 5024D_EEA,9,0,0,0.0,0.0
f3552eb8,es,Castille and León,Organic,Android,OPPO OPPO CPH2135,10,0,7,0.0,0.010874
43744c87,es,Murcia,Non-Organic,Android,Redmi Xiaomi M2004J19C,10,0,0,0.0,0.0
e936f6ae,es,Madrid,Organic,android,Huawei Phone,10,0,0,0.0,0.0
9ef076e6,ng,Anambra,Organic,Android,Itel itel itel W5504,8.1.0,0,0,0.0,0.0
2a9df45d,ch,Vaud,Organic,iOS,Apple iPhone,14.4,0,87,0.0,0.555361
ac64e6ce,bo,Departamento de La Paz,Organic,Android,Samsung Galaxy Phone,8.1.0,0,2,0.0,0.001589
a734d93e,ar,Buenos Aires F.D.,Organic,iOS,Apple iPhone,14.3,0,20,5.0,0.034579
e00e065d,es,Seville,Organic,iOS,Apple iPhone,14.4,0,60,3.0,0.150439
041ac181,es,Madrid,Organic,iOS,Apple iPad,14.4,0,42,0.0,0.100462
57f57afb,es,Balearic Islands,Organic,iOS,Apple iPhone,14.4,0,275,0.0,0.659521
223744c2,es,Lugo,Organic,ios,Apple iPhone,14.2,0,85,19.0,0.248714
79c4b977,es,Tarragona,Organic,iOS,Apple iPhone,14.4,0,45,0.0,0.107557
e76b0173,es,Asturias,,iOS,Apple iPad,14.4,0,19,0.0,0.046102
c5984fe8,es,Barcelona,Organic,iOS,Apple iPhone,14.2,0,225,0.0,0.55115
9c5f9646,es,Toledo,Organic,iOS,"Apple iPad7,11",14.3,0,207,0.0,0.509059
0a84bb85,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,10,0.0,0.024546
fb610953,es,Barcelona,Organic,iOS,Apple iPhone,14.4,0,206,0.0,0.503614
14fa59c9,es,Araba / Álava,Organic,iOS,Apple iPad,14.4,0,79,0.0,0.194102
f40b6e3e,es,Madrid,Organic,iOS,Apple iPhone,13.5.1,0,84,0.0,0.203583
406ebc7b,es,Madrid,Organic,iOS,Apple iPhone,13.7,0,197,0.0,0.476088
28be0830,es,Madrid,Organic,iOS,Apple iPhone,14.3,0,245,2.0,0.599363
cd151c96,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,83,0.0,0.198768
326dcb56,es,Valencia,Organic,iOS,Apple iPhone,14.4,0,255,1.0,0.617902
cb1faf24,es,Navarre,Organic,iOS,Apple iPhone,14.4,0,159,21.0,0.429886
cd495c84,es,Madrid,Organic,iOS,Apple iPhone,14.4,0,76,0.0,0.18634
0d325ffc,es,Valencia,Organic,iOS,Apple iPhone,14.4,0,18,,0.050401
727ea94d,tr,Konya,Organic,Android,OnePlus Phone,7.1.1,0,57,,0.013878
d0480303,cl,Tarapacá,Organic,iOS,Apple iPad,14.4,0,141,10.0,0.458558
1158792d,mx,Querétaro,Organic,iOS,Apple iPhone,14.4,0,3,0.0,0.009789
1e063ecb,mx,Nuevo León,Organic,iOS,Apple iPhone,13.5.1,0,187,3.0,0.553173
babdd3cb,mx,Veracruz,Organic,iOS,Apple iPhone,14.4,0,550,7.0,1.657986
0feb5b04,gb,,Organic,iOS,Apple iPhone,14.1,0,19,2.0,0.098002
dbccad91,it,Rome,Organic,Android,samsung samsung SM-A415F,10,0,432,3.0,0.936952
c54dfaa6,ve,Aragua,Organic,Android,KRIP KRIP KRIP_K4,8.1.0,0,91,3.0,0.016197
7ab4b5f1,fr,Isère,Non-Organic,iOS,Apple iPhone,12.5.1,0,164,0.0,0.591798
c1c7526e,br,Ceara,Organic,Android,lge LGE LG-M320,8.0.0,0,272,103.0,0.562259
fe93a67a,br,Rio de Janeiro,Organic,iOS,Apple iPad,14.2,0,0,0.0,0.0
8d58a59c,mx,Oaxaca,Organic,Android,HUAWEI HUAWEI ELE-L04,10,0,0,0.0,0.0
bb1d9c5f,mx,Mexico City,Organic,Android,Samsung Galaxy Note,10,0,2,0.0,0.003366
ae4ce649,mx,Veracruz,Organic,Android,Huawei Phone,8.0.0,0,182,2.0,0.268644
6562d2ab,br,Sao Paulo,Organic,iOS,Apple iPhone,13.6.1,0,258,9.0,0.699396
32afac26,br,Ceara,,iOS,Apple iPad,13.6.1,0,119,1.0,0.309198
db7bd8f8,mx,Mexico City,Organic,iOS,"Apple iPad7,11",14.4,0,364,36.0,1.262114
ea48a261,ch,Geneva,Organic,Android,Samsung Galaxy Phone,10,0,11,0.0,0.048339
4054feb7,mt,Il-Marsa,Organic,iOS,Apple iPhone,14.3,0,0,0.0,0.0
6120a8f7,at,Vienna,Organic,iOS,Apple iPad,14.3,0,267,6.0,1.21434
bac960ba,lu,,Organic,iOS,Apple iPad,12.5.1,0,52,2.0,0.141797
c12597d9,ca,Ontario,,Android,motorola motorola moto g fast,14.3,0,10,0.0,0.039232
4e241ead,co,Departamento de Santander,Organic,Android,Xiaomi Phone,10,0,0,0.0,0.0
cff8dc40,ve,Distrito Federal,Organic,iOS,Apple iPhone,14.4,719,81,0.0,0.054358
8b246ca1,mx,Tlaxcala,Organic,Android,HUAWEI HUAWEI STK-LX3,10,0,12,1.0,0.020163
261bc7fc,ar,Buenos Aires F.D.,Organic,iOS,Apple iPad,14.4,0,0,0.0,0.0
0c412122,ar,Buenos Aires,Organic,iOS,Apple iPhone,14.4,0,82,0.0,0.122263
e41856db,es,Ourense,Organic,Android,samsung samsung SM-A315G,10,0,1,0.0,0.0019
14564cac,es,Murcia,Organic,Android,Huawei Phone,9,0,223,5.0,0.36368
7c081f51,es,Las Palmas,Organic,Android,Huawei Phone,10,278,24,6.0,0.046311
7f81e02e,es,Murcia,Non-Organic,Android,Xiaomi Xiaomi Mi Note 10 Lite,11,0,93,,0.1443
7c9ec422,es,Pontevedra,Organic,Android,lge LGE LM-Q630,10,0,0,0.0,0.0
8b83476a,es,Cuenca,Non-Organic,Android,Samsung Galaxy Phone,8.0.0,0,240,1.0,0.45374
fd46df78,es,Valladolid,Organic,Android,Huawei Phone,8.0.0,0,111,22.0,0.212018
177c497d,es,Ourense,Non-Organic,Android,Samsung Galaxy Phone,10,0,240,7.0,0.469777
db8841ad,es,Valencia,Organic,Android,Xiaomi Phone,10,0,127,0.0,0.203171
bc503cbf,es,Madrid,Organic,Android,Samsung Galaxy Phone,10,0,0,0.0,0.0
